%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
1985 213 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 20.00 31.40 97.27 0.00 857.00 -999.00 423.00 -999.00 -999.00 -999.00 -999.00 126.00 875.00 180.00
1985 213 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 20.00 32.70 97.18 0.00 868.00 -999.00 399.00 -999.00 -999.00 -999.00 -999.00 126.00 882.00 130.00
1985 213 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 19.00 33.80 97.09 0.00 813.00 -999.00 423.00 -999.00 -999.00 -999.00 -999.00 132.00 845.00 170.00
1985 213 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 18.00 34.30 97.01 0.00 744.00 -999.00 432.00 -999.00 -999.00 -999.00 -999.00 113.00 862.00 160.00
1985 213 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 15.00 35.20 96.93 0.00 622.00 -999.00 418.00 -999.00 -999.00 -999.00 -999.00 124.00 796.00 180.00
1985 213 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 16.00 34.40 96.86 0.00 448.00 -999.00 440.00 -999.00 -999.00 -999.00 -999.00 176.00 552.00 210.00
1985 213 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 19.00 33.50 96.81 0.00 168.00 -999.00 418.00 -999.00 -999.00 -999.00 -999.00 142.00 75.00 0.00
1985 213 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 28.00 31.20 96.79 0.00 116.00 -999.00 420.00 -999.00 -999.00 -999.00 -999.00 71.00 246.00 0.00
1985 213 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 34.00 28.30 96.82 0.00 18.00 -999.00 382.00 -999.00 -999.00 -999.00 -999.00 14.00 56.00 0.00
1985 213 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 32.00 24.60 96.91 0.00 0.00 -999.00 371.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 260.00
1985 213 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 33.00 24.50 96.96 0.00 0.00 -999.00 366.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 120.00
1985 213 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.30000 39.00 22.60 97.03 0.00 0.00 -999.00 394.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 214 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 46.00 21.60 97.07 0.00 0.00 -999.00 391.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 260.00
1985 214 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 56.00 19.70 97.11 0.00 0.00 -999.00 347.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 140.00
1985 214 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.30000 53.00 18.60 97.17 0.00 0.00 -999.00 360.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 214 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.60000 55.00 18.60 97.21 0.00 0.00 -999.00 375.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 214 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.30000 61.00 17.50 97.26 0.00 0.00 -999.00 344.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 214 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.30000 55.00 16.60 97.30 0.00 9.00 -999.00 323.00 -999.00 -999.00 -999.00 -999.00 4.00 4.00 0.00
1985 214 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 48.00 19.30 97.33 0.00 13.00 -999.00 336.00 -999.00 -999.00 -999.00 -999.00 13.00 0.00 120.00
1985 214 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 46.00 20.70 97.30 0.00 129.00 -999.00 385.00 -999.00 -999.00 -999.00 -999.00 115.00 47.00 180.00
1985 214 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 43.00 22.00 97.32 0.00 184.00 -999.00 356.00 -999.00 -999.00 -999.00 -999.00 171.00 29.00 220.00
1985 214 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 40.00 24.10 97.27 0.00 466.00 -999.00 381.00 -999.00 -999.00 -999.00 -999.00 258.00 354.00 220.00
1985 214 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 31.00 26.50 97.19 0.00 642.00 -999.00 395.00 -999.00 -999.00 -999.00 -999.00 220.00 600.00 250.00
1985 214 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 30.00 28.10 97.13 0.00 766.00 -999.00 391.00 -999.00 -999.00 -999.00 -999.00 182.00 741.00 160.00
1985 214 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 24.00 30.60 97.04 0.00 850.00 -999.00 422.00 -999.00 -999.00 -999.00 -999.00 162.00 825.00 200.00
1985 214 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 21.00 32.00 96.94 0.00 818.00 -999.00 420.00 -999.00 -999.00 -999.00 -999.00 214.00 720.00 170.00
1985 214 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 19.00 33.00 96.84 0.00 762.00 -999.00 401.00 -999.00 -999.00 -999.00 -999.00 235.00 656.00 140.00
1985 214 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 16.00 35.20 96.73 0.00 734.00 -999.00 436.00 -999.00 -999.00 -999.00 -999.00 197.00 736.00 250.00
1985 214 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 16.00 36.00 96.66 0.00 523.00 -999.00 467.00 -999.00 -999.00 -999.00 -999.00 238.00 459.00 80.00
1985 214 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 20.00 34.50 96.60 0.00 334.00 -999.00 461.00 -999.00 -999.00 -999.00 -999.00 235.00 202.00 270.00
1985 214 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 29.00 32.70 96.57 0.00 273.00 -999.00 440.00 -999.00 -999.00 -999.00 -999.00 124.00 437.00 280.00
1985 214 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.60000 29.00 30.70 96.56 0.00 128.00 -999.00 433.00 -999.00 -999.00 -999.00 -999.00 65.00 348.00 0.00
1985 214 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 23.00 29.60 96.60 0.00 14.00 -999.00 384.00 -999.00 -999.00 -999.00 -999.00 12.00 21.00 270.00
1985 214 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.00000 19.00 30.70 96.64 0.00 0.00 -999.00 394.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 220.00
1985 214 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 25.00 27.90 96.66 0.00 0.00 -999.00 420.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 80.00
1985 214 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 30.00 25.70 96.71 0.00 0.00 -999.00 389.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 230.00
1985 215 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 34.00 23.90 96.73 0.00 0.00 -999.00 368.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 215 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 39.00 22.40 96.78 0.00 0.00 -999.00 384.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 260.00
1985 215 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.60000 45.00 19.40 96.79 0.00 0.00 -999.00 342.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 215 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 49.00 19.90 96.82 0.00 0.00 -999.00 354.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 215 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 53.00 17.40 96.86 0.00 0.00 -999.00 344.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 290.00
1985 215 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 55.00 17.50 96.89 0.00 7.00 -999.00 350.00 -999.00 -999.00 -999.00 -999.00 4.00 4.00 200.00
1985 215 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 52.00 19.40 96.91 0.00 16.00 -999.00 344.00 -999.00 -999.00 -999.00 -999.00 16.00 0.00 270.00
1985 215 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.30000 42.00 21.20 96.90 0.00 151.00 -999.00 386.00 -999.00 -999.00 -999.00 -999.00 119.00 109.00 0.00
1985 215 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 42.00 22.50 96.87 0.00 303.00 -999.00 380.00 -999.00 -999.00 -999.00 -999.00 173.00 291.00 140.00
1985 215 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 35.00 25.20 96.79 0.00 447.00 -999.00 386.00 -999.00 -999.00 -999.00 -999.00 244.00 347.00 120.00
1985 215 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 28.00 27.80 96.68 0.00 671.00 -999.00 401.00 -999.00 -999.00 -999.00 -999.00 177.00 704.00 120.00
1985 215 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 20.00 32.50 96.57 0.00 772.00 -999.00 411.00 -999.00 -999.00 -999.00 -999.00 139.00 807.00 70.00
1985 215 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 14.00 33.80 96.45 0.00 849.00 -999.00 449.00 -999.00 -999.00 -999.00 -999.00 215.00 764.00 100.00
1985 215 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.40000 15.00 34.70 96.43 0.00 598.00 -999.00 448.00 -999.00 -999.00 -999.00 -999.00 361.00 285.00 180.00
1985 215 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 13.00 35.70 96.40 0.00 725.00 -999.00 444.00 -999.00 -999.00 -999.00 -999.00 266.00 573.00 240.00
1985 215 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.80000 15.00 34.30 96.36 0.00 701.00 -999.00 422.00 -999.00 -999.00 -999.00 -999.00 187.00 706.00 240.00
1985 215 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.50000 14.00 34.10 96.36 0.00 523.00 -999.00 423.00 -999.00 -999.00 -999.00 -999.00 209.00 506.00 220.00
1985 215 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.80000 17.00 31.90 96.37 0.00 382.00 -999.00 424.00 -999.00 -999.00 -999.00 -999.00 199.00 377.00 210.00
1985 215 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 11.40000 14.00 31.80 96.37 0.00 169.00 -999.00 411.00 -999.00 -999.00 -999.00 -999.00 141.00 85.00 220.00
1985 215 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.80000 32.00 26.90 96.56 0.00 48.00 -999.00 395.00 -999.00 -999.00 -999.00 -999.00 48.00 0.00 290.00
1985 215 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 36.00 24.40 96.83 0.00 5.00 -999.00 360.00 -999.00 -999.00 -999.00 -999.00 5.00 0.00 280.00
1985 215 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 35.00 23.80 96.96 0.00 0.00 -999.00 356.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 30.00
1985 215 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.60000 39.00 23.30 97.04 0.00 0.00 -999.00 398.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 215 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 44.00 21.50 97.07 0.00 0.00 -999.00 362.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 260.00
1985 216 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 49.00 20.90 97.06 0.00 0.00 -999.00 363.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 180.00
1985 216 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 47.00 19.80 97.12 0.00 0.00 -999.00 372.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 270.00
1985 216 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 49.00 18.70 97.14 0.00 0.00 -999.00 347.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 240.00
1985 216 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 59.00 17.30 97.16 0.00 0.00 -999.00 368.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 260.00
1985 216 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 57.00 17.60 97.21 0.00 0.00 -999.00 369.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 250.00
1985 216 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 59.00 17.00 97.23 0.00 7.00 -999.00 346.00 -999.00 -999.00 -999.00 -999.00 3.00 3.00 240.00
1985 216 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 53.00 18.30 97.26 0.00 12.00 -999.00 364.00 -999.00 -999.00 -999.00 -999.00 12.00 0.00 280.00
1985 216 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.00000 53.00 19.10 97.25 0.00 39.00 -999.00 369.00 -999.00 -999.00 -999.00 -999.00 39.00 0.00 290.00
1985 216 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.70000 52.00 19.30 97.22 0.00 257.00 -999.00 370.00 -999.00 -999.00 -999.00 -999.00 191.00 148.00 280.00
1985 216 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 49.00 21.50 97.18 0.00 398.00 -999.00 360.00 -999.00 -999.00 -999.00 -999.00 274.00 212.00 290.00
1985 216 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 43.00 23.20 97.10 0.00 680.00 -999.00 377.00 -999.00 -999.00 -999.00 -999.00 203.00 684.00 210.00
1985 216 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 33.00 25.90 97.01 0.00 767.00 -999.00 368.00 -999.00 -999.00 -999.00 -999.00 172.00 762.00 110.00
1985 216 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 27.00 28.10 96.92 0.00 851.00 -999.00 385.00 -999.00 -999.00 -999.00 -999.00 157.00 838.00 80.00
1985 216 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 26.00 29.10 96.85 0.00 854.00 -999.00 402.00 -999.00 -999.00 -999.00 -999.00 159.00 833.00 80.00
1985 216 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 22.00 30.90 96.77 0.00 777.00 -999.00 417.00 -999.00 -999.00 -999.00 -999.00 199.00 724.00 120.00
1985 216 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 21.00 31.00 96.69 0.00 696.00 -999.00 410.00 -999.00 -999.00 -999.00 -999.00 167.00 729.00 80.00
1985 216 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 29.00 28.20 96.65 0.00 567.00 -999.00 401.00 -999.00 -999.00 -999.00 -999.00 229.00 547.00 270.00
1985 216 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.40000 28.00 26.10 96.64 0.00 92.00 -999.00 366.00 -999.00 -999.00 -999.00 -999.00 92.00 0.00 280.00
1985 216 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.20000 36.00 22.50 96.72 0.00 275.00 -999.00 392.00 -999.00 -999.00 -999.00 -999.00 149.00 379.00 260.00
1985 216 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 36.00 21.80 96.83 0.00 102.00 -999.00 366.00 -999.00 -999.00 -999.00 -999.00 73.00 166.00 300.00
1985 216 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 45.00 20.60 96.91 0.00 17.00 -999.00 362.00 -999.00 -999.00 -999.00 -999.00 14.00 51.00 290.00
1985 216 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 43.00 20.50 96.94 0.00 0.00 -999.00 361.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 210.00
1985 216 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.60000 52.00 17.90 96.94 0.00 0.00 -999.00 343.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 216 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 50.00 18.40 97.04 0.00 0.00 -999.00 331.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 250.00
1985 217 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 61.00 16.80 97.08 0.00 0.00 -999.00 348.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 250.00
1985 217 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 60.00 15.40 97.10 0.00 0.00 -999.00 324.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 20.00
1985 217 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 58.00 16.80 97.16 0.00 0.00 -999.00 351.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 110.00
1985 217 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 54.00 15.80 97.19 0.00 0.00 -999.00 337.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 217 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 59.00 16.80 97.21 0.00 0.00 -999.00 344.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 270.00
1985 217 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 59.00 16.90 97.21 0.00 6.00 -999.00 336.00 -999.00 -999.00 -999.00 -999.00 3.00 3.00 230.00
1985 217 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 61.00 16.90 97.21 0.00 12.00 -999.00 343.00 -999.00 -999.00 -999.00 -999.00 12.00 0.00 280.00
1985 217 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 51.00 19.20 97.18 0.00 55.00 -999.00 377.00 -999.00 -999.00 -999.00 -999.00 55.00 0.00 270.00
1985 217 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 52.00 19.40 97.18 0.00 295.00 -999.00 338.00 -999.00 -999.00 -999.00 -999.00 212.00 187.00 290.00
1985 217 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.80000 50.00 20.20 97.17 0.00 272.00 -999.00 348.00 -999.00 -999.00 -999.00 -999.00 248.00 41.00 290.00
1985 217 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.90000 51.00 20.40 97.15 0.00 389.00 -999.00 395.00 -999.00 -999.00 -999.00 -999.00 312.00 110.00 270.00
1985 217 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 60.00 18.70 97.25 0.00 237.00 -999.00 336.00 -999.00 -999.00 -999.00 -999.00 231.00 8.00 250.00
1985 217 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 84.00 15.20 97.32 0.00 190.00 -999.00 361.00 -999.00 -999.00 -999.00 -999.00 189.00 1.00 270.00
1985 217 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 79.00 16.20 97.36 0.00 246.00 -999.00 377.00 -999.00 -999.00 -999.00 -999.00 244.00 2.00 230.00
1985 217 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 72.00 16.50 97.37 0.00 248.00 -999.00 346.00 -999.00 -999.00 -999.00 -999.00 242.00 8.00 300.00
1985 217 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 76.00 16.40 97.36 0.00 246.00 -999.00 354.00 -999.00 -999.00 -999.00 -999.00 239.00 9.00 0.00
1985 217 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 86.00 15.40 97.36 0.00 177.00 -999.00 373.00 -999.00 -999.00 -999.00 -999.00 176.00 2.00 80.00
1985 217 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.60000 83.00 14.90 97.38 0.00 171.00 -999.00 342.00 -999.00 -999.00 -999.00 -999.00 166.00 10.00 0.00
1985 217 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 87.00 14.60 97.40 0.00 64.00 -999.00 351.00 -999.00 -999.00 -999.00 -999.00 64.00 0.00 170.00
1985 217 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 87.00 14.40 97.42 0.00 23.00 -999.00 337.00 -999.00 -999.00 -999.00 -999.00 23.00 0.00 170.00
1985 217 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 87.00 14.20 97.43 0.00 3.00 -999.00 343.00 -999.00 -999.00 -999.00 -999.00 3.00 0.00 280.00
1985 217 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 88.00 14.00 97.44 0.00 0.00 -999.00 342.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 260.00
1985 217 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 91.00 14.20 97.45 0.00 0.00 -999.00 367.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 280.00
1985 217 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.60000 90.00 14.30 97.44 0.00 0.00 -999.00 349.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 218 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.30000 89.00 14.40 97.44 0.00 0.00 -999.00 329.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 218 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 87.00 14.50 97.43 0.00 0.00 -999.00 368.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 270.00
1985 218 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 87.00 14.40 97.43 0.00 0.00 -999.00 337.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 280.00
1985 218 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 86.00 14.60 97.44 0.00 0.00 -999.00 330.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 280.00
1985 218 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 85.00 14.50 97.45 0.00 0.00 -999.00 357.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 240.00
1985 218 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 82.00 14.70 97.48 0.00 5.00 -999.00 333.00 -999.00 -999.00 -999.00 -999.00 2.00 2.00 220.00
1985 218 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 82.00 15.10 97.52 0.00 10.00 -999.00 340.00 -999.00 -999.00 -999.00 -999.00 10.00 0.00 230.00
1985 218 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 80.00 15.60 97.54 0.00 49.00 -999.00 363.00 -999.00 -999.00 -999.00 -999.00 49.00 0.00 250.00
1985 218 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 76.00 16.10 97.57 0.00 118.00 -999.00 348.00 -999.00 -999.00 -999.00 -999.00 118.00 0.00 250.00
1985 218 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 74.00 16.80 97.58 0.00 444.00 -999.00 369.00 -999.00 -999.00 -999.00 -999.00 259.00 321.00 270.00
1985 218 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.30000 63.00 19.40 97.54 0.00 641.00 -999.00 361.00 -999.00 -999.00 -999.00 -999.00 210.00 622.00 0.00
1985 218 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 53.00 20.80 97.48 0.00 765.00 -999.00 346.00 -999.00 -999.00 -999.00 -999.00 173.00 763.00 210.00
1985 218 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 52.00 22.10 97.43 0.00 821.00 -999.00 360.00 -999.00 -999.00 -999.00 -999.00 162.00 801.00 220.00
1985 218 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 42.00 23.80 97.35 0.00 842.00 -999.00 395.00 -999.00 -999.00 -999.00 -999.00 167.00 816.00 270.00
1985 218 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 34.00 24.60 97.33 0.00 758.00 -999.00 367.00 -999.00 -999.00 -999.00 -999.00 300.00 578.00 310.00
1985 218 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.80000 51.00 22.20 97.31 0.00 368.00 -999.00 397.00 -999.00 -999.00 -999.00 -999.00 269.00 138.00 130.00
1985 218 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 48.00 23.40 97.26 0.00 576.00 -999.00 395.00 -999.00 -999.00 -999.00 -999.00 217.00 587.00 110.00
1985 218 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.20000 49.00 22.70 97.23 0.00 408.00 -999.00 362.00 -999.00 -999.00 -999.00 -999.00 146.00 549.00 120.00
1985 218 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.20000 49.00 22.70 97.19 0.00 244.00 -999.00 390.00 -999.00 -999.00 -999.00 -999.00 118.00 389.00 110.00
1985 218 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 54.00 21.60 97.21 0.00 123.00 -999.00 371.00 -999.00 -999.00 -999.00 -999.00 55.00 410.00 110.00
1985 218 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.40000 60.00 20.40 97.26 0.00 6.00 -999.00 370.00 -999.00 -999.00 -999.00 -999.00 6.00 0.00 100.00
1985 218 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 60.00 19.80 97.30 0.00 0.00 -999.00 376.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 120.00
1985 218 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.40000 66.00 18.50 97.33 0.00 0.00 -999.00 343.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 100.00
1985 218 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 65.00 17.80 97.33 0.00 0.00 -999.00 352.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 70.00
1985 219 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 61.00 16.80 97.36 0.00 0.00 -999.00 348.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 219 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 69.00 15.30 97.37 0.00 0.00 -999.00 319.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 50.00
1985 219 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.30000 72.00 14.40 97.42 0.00 0.00 -999.00 354.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 219 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 76.00 13.40 97.48 0.00 0.00 -999.00 327.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 30.00
1985 219 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.60000 79.00 12.70 97.49 0.00 0.00 -999.00 307.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 0.00
1985 219 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 84.00 11.60 97.51 0.00 4.00 -999.00 303.00 -999.00 -999.00 -999.00 -999.00 2.00 2.00 0.00
1985 219 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 79.00 14.00 97.52 0.00 18.00 -999.00 336.00 -999.00 -999.00 -999.00 -999.00 18.00 0.00 100.00
